TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
1376996222620000260,A,49903.0,,20000260,1376996222,A,False,"[[-8.576649,41.164632],[-8.576649,41.164632],[-8.57691,41.164128],[-8.577621,41.162094],[-8.578719,41.16024],[-8.580393,41.159367],[-8.581995,41.159088],[-8.582796,41.159178],[-8.582067,41.161104],[-8.582337,41.162661],[-8.581842,41.163237],[-8.581365,41.16438],[-8.583156,41.166135],[-8.586954,41.167071],[-8.591139,41.169474],[-8.595198,41.171868],[-8.599698,41.171247],[-8.604567,41.171607],[-8.608896,41.173848],[-8.613837,41.174532],[-8.618805,41.173812],[-8.62362,41.173308],[-8.628201,41.172822],[-8.633061,41.171796],[-8.637282,41.170653],[-8.640774,41.168277],[-8.643105,41.166909],[-8.642772,41.167521],[-8.640333,41.165568],[-8.639073,41.16456],[-8.63757,41.164182],[-8.636976,41.163615],[-8.635284,41.162859],[-8.635554,41.162121],[-8.634825,41.161221],[-8.634321,41.160438],[-8.635653,41.160015]]"
1378604763620000268,B,,34.0,20000268,1378604763,A,False,"[[-8.615583,41.140683],[-8.615556,41.140701],[-8.615871,41.140629],[-8.617068,41.140755],[-8.618598,41.141457],[-8.620227,41.14251],[-8.621397,41.143491],[-8.622441,41.143869],[-8.624556,41.144598],[-8.626977,41.144769],[-8.629614,41.145003],[-8.631693,41.146308],[-8.634015,41.147559],[-8.636274,41.148207],[-8.638506,41.148423],[-8.640855,41.148414],[-8.643249,41.148081],[-8.645436,41.148396],[-8.647569,41.148459],[-8.64972,41.147919],[-8.651529,41.148135],[-8.653248,41.14845],[-8.654958,41.148243],[-8.657478,41.146956],[-8.659773,41.147001],[-8.662167,41.147685],[-8.664795,41.148108],[-8.666586,41.14755],[-8.668368,41.147946],[-8.670447,41.148738],[-8.672616,41.14908],[-8.674452,41.149422],[-8.675748,41.149665],[-8.67465,41.149584],[-8.673831,41.14962]]"
1374974268620000662,C,,,20000662,1374974268,A,False,"[[-8.614386,41.148243],[-8.614899,41.147469],[-8.614836,41.147451],[-8.614944,41.147289],[-8.615988,41.147334],[-8.615709,41.148414],[-8.614998,41.149026],[-8.61471,41.14953],[-8.614683,41.150142],[-8.614665,41.15106],[-8.614098,41.151645],[-8.613666,41.152311],[-8.613468,41.153193],[-8.613414,41.153418],[-8.613396,41.153463],[-8.613387,41.153481],[-8.612829,41.153715],[-8.611821,41.154543],[-8.611776,41.156559],[-8.610282,41.157288],[-8.610156,41.157315],[-8.610147,41.157306],[-8.610138,41.157333],[-8.609211,41.157468],[-8.608311,41.159286],[-8.607915,41.160069],[-8.607474,41.160906],[-8.606358,41.164326],[-8.606448,41.16753],[-8.605332,41.170275],[-8.602254,41.171301],[-8.5977,41.171544],[-8.59311,41.170716],[-8.589222,41.168277],[-8.584731,41.166504],[-8.58222,41.164506],[-8.581131,41.163174],[-8.57916,41.164335],[-8.576901,41.165118],[-8.575398,41.162787],[-8.573517,41.160231],[-8.571888,41.158782],[-8.572095,41.156487],[-8.569593,41.155839],[-8.567937,41.154768],[-8.565084,41.154795],[-8.562807,41.155272],[-8.56179,41.154966],[-8.561457,41.156559],[-8.559855,41.155776],[-8.559045,41.15601],[-8.558091,41.157639],[-8.555715,41.159061],[-8.553105,41.160168],[-8.55081,41.160609],[-8.548407,41.161059],[-8.546121,41.161221],[-8.546562,41.162184],[-8.547336,41.162805],[-8.548515,41.161761],[-8.548506,41.16177],[-8.546562,41.162184],[-8.547336,41.162805],[-8.548515,41.161761],[-8.548506,41.16177],[-8.548497,41.161779],[-8.548551,41.161752],[-8.549685,41.160789],[-8.552007,41.160474],[-8.554833,41.159601],[-8.55747,41.158206],[-8.559027,41.156181],[-8.560179,41.156037],[-8.561826,41.156964],[-8.560971,41.158251],[-8.561682,41.160546]]"
1394647369620000591,C,,,20000591,1394647369,A,False,"[[-8.60391,41.173731],[-8.604378,41.173704],[-8.605737,41.173614],[-8.605323,41.172021],[-8.604558,41.171211],[-8.603217,41.171364],[-8.599968,41.171175],[-8.596557,41.171697],[-8.594316,41.171499],[-8.592183,41.170086],[-8.589618,41.168475],[-8.58681,41.166828],[-8.583102,41.165883],[-8.581221,41.162994],[-8.58213,41.159889],[-8.583228,41.157099],[-8.582562,41.153913],[-8.582508,41.152635],[-8.582526,41.152275],[-8.582571,41.151276],[-8.583633,41.150646],[-8.583858,41.149773],[-8.584011,41.149314],[-8.584146,41.148963],[-8.58438,41.148054],[-8.584875,41.147181],[-8.584902,41.147118],[-8.584965,41.147028],[-8.585064,41.146803],[-8.585136,41.146623],[-8.586036,41.146992],[-8.587053,41.147298],[-8.586144,41.147928],[-8.586027,41.148594],[-8.585964,41.148711],[-8.585946,41.148711],[-8.585901,41.148702],[-8.585847,41.148639],[-8.585847,41.148648],[-8.585865,41.148684]]"
1385865138620000351,C,,,20000351,1385865138,A,False,"[[-8.611623,41.150439],[-8.611677,41.150421],[-8.6121,41.149746],[-8.612199,41.148495],[-8.612109,41.148189],[-8.612244,41.148045],[-8.621307,41.147487],[-8.623467,41.147991],[-8.625474,41.148792],[-8.625924,41.150664],[-8.626077,41.152302],[-8.627607,41.152419],[-8.630514,41.152599],[-8.633043,41.152644],[-8.635797,41.152446],[-8.638308,41.153031]]"
1378841861620000697,B,,27.0,20000697,1378841861,A,False,"[[-8.608779,41.147766],[-8.608527,41.147649],[-8.608581,41.147541],[-8.608626,41.14746],[-8.609814,41.147523],[-8.610741,41.147694],[-8.612424,41.148036],[-8.621424,41.147523],[-8.623368,41.147964],[-8.625249,41.148639],[-8.625807,41.150178],[-8.625888,41.150484],[-8.625924,41.150844],[-8.626113,41.152266],[-8.626608,41.152608],[-8.628156,41.152446],[-8.62947,41.152572],[-8.631252,41.15268],[-8.633043,41.152689],[-8.635347,41.152464],[-8.636715,41.152689],[-8.637012,41.152779],[-8.638371,41.153076],[-8.638218,41.154282],[-8.637264,41.156154],[-8.636418,41.157882],[-8.635959,41.158764],[-8.635905,41.158836],[-8.637075,41.159286],[-8.639523,41.1597],[-8.640459,41.159871],[-8.640828,41.159943],[-8.642592,41.160258],[-8.643834,41.160663],[-8.643816,41.161419],[-8.643789,41.161455],[-8.643789,41.161455],[-8.643789,41.16141],[-8.643762,41.161671]]"
1377423053620000400,A,47685.0,,20000400,1377423053,A,False,"[[-8.65413,41.158791],[-8.654184,41.1588],[-8.653914,41.158629],[-8.65314,41.158062],[-8.652294,41.157405],[-8.652555,41.156721],[-8.653608,41.155632],[-8.655804,41.155299],[-8.655237,41.153634],[-8.654886,41.152293],[-8.654913,41.152284],[-8.655003,41.152167],[-8.656434,41.151456],[-8.656497,41.151069],[-8.655156,41.149692],[-8.654427,41.149296],[-8.654058,41.148882],[-8.654076,41.148954],[-8.654931,41.148747],[-8.656092,41.148702],[-8.657352,41.148099],[-8.658423,41.148189],[-8.659971,41.148585],[-8.660007,41.148603],[-8.660124,41.148756],[-8.660115,41.148774],[-8.660241,41.149026],[-8.660268,41.149098],[-8.660358,41.149323],[-8.660385,41.149368],[-8.660466,41.149566],[-8.660583,41.14989],[-8.66061,41.149935],[-8.660619,41.149989],[-8.660682,41.150151],[-8.660682,41.150142],[-8.660682,41.150142],[-8.660691,41.150223],[-8.660709,41.15025],[-8.6607,41.150331],[-8.6607,41.150331],[-8.6607,41.150331],[-8.660691,41.150358],[-8.660691,41.150358],[-8.660673,41.150421],[-8.660808,41.150538],[-8.661366,41.150484],[-8.661456,41.150466],[-8.661465,41.150475],[-8.66205,41.150466],[-8.663886,41.150628],[-8.665578,41.15097],[-8.665965,41.151024],[-8.666181,41.15106],[-8.66736,41.151384],[-8.667432,41.150817],[-8.667765,41.150187],[-8.667927,41.149773],[-8.668044,41.149269],[-8.668305,41.148846]]"
1376426597620000060,B,,21.0,20000060,1376426597,A,False,"[[-8.628903,41.160942],[-8.628615,41.160915],[-8.628651,41.160825],[-8.628651,41.16078],[-8.628678,41.160015],[-8.629506,41.158818],[-8.630199,41.157522],[-8.628633,41.156838],[-8.6274,41.155398],[-8.626599,41.153715],[-8.626347,41.152833],[-8.626176,41.152185],[-8.625924,41.150448],[-8.6256,41.149179],[-8.625285,41.14854],[-8.623728,41.148],[-8.621658,41.147514],[-8.620299,41.14683],[-8.619246,41.146155],[-8.617689,41.146587],[-8.617788,41.146929]]"
1390375583620000372,C,,,20000372,1390375583,A,False,"[[-8.635248,41.151159],[-8.638704,41.149989],[-8.642763,41.149494],[-8.644554,41.151501],[-8.642106,41.151339],[-8.640711,41.148747],[-8.640027,41.145921],[-8.639694,41.143689],[-8.64108,41.142564],[-8.641998,41.142393],[-8.640747,41.141691],[-8.640477,41.141034],[-8.64045,41.139999],[-8.64027,41.139864],[-8.640324,41.139936],[-8.640342,41.139927],[-8.640369,41.139927],[-8.640432,41.139918],[-8.640459,41.139891],[-8.640396,41.139891],[-8.640369,41.139909],[-8.640387,41.139954],[-8.64045,41.139954],[-8.640513,41.139918],[-8.640414,41.139981],[-8.639829,41.139855],[-8.639145,41.140062],[-8.639613,41.141025],[-8.640765,41.141709],[-8.641485,41.142519],[-8.642142,41.144148],[-8.640459,41.145309],[-8.638119,41.14467],[-8.638533,41.143518],[-8.639559,41.144724],[-8.640171,41.1471],[-8.640702,41.149233],[-8.641845,41.151366],[-8.643969,41.15295],[-8.645148,41.154867],[-8.646156,41.157162],[-8.647821,41.159196],[-8.648973,41.160816],[-8.649108,41.162535],[-8.647938,41.164056],[-8.645814,41.165109],[-8.643276,41.166009],[-8.640972,41.16582],[-8.640261,41.164938],[-8.642187,41.165199],[-8.64423,41.165748],[-8.646471,41.166225],[-8.649198,41.166459],[-8.651727,41.166783],[-8.654391,41.167152],[-8.656614,41.167188],[-8.657586,41.165649],[-8.658837,41.165838],[-8.660124,41.166486],[-8.660394,41.166558],[-8.661312,41.166675],[-8.662959,41.166675],[-8.661537,41.167944],[-8.661645,41.169222],[-8.662671,41.170527],[-8.663958,41.171283],[-8.664642,41.171382],[-8.665218,41.171112],[-8.664975,41.170905],[-8.664975,41.170896],[-8.664966,41.170923],[-8.664939,41.170905],[-8.664948,41.170905],[-8.664984,41.170851],[-8.664984,41.170824],[-8.664993,41.170815],[-8.665002,41.170815],[-8.665002,41.170824],[-8.664993,41.170833],[-8.664993,41.170815],[-8.664975,41.170815],[-8.664966,41.170806],[-8.664957,41.170806],[-8.664966,41.170806],[-8.664984,41.170806],[-8.665002,41.170824],[-8.66502,41.170824],[-8.665038,41.170797],[-8.665029,41.170779],[-8.665029,41.17077],[-8.665011,41.170779],[-8.665011,41.170779],[-8.665002,41.170788],[-8.665002,41.170788],[-8.665011,41.170779],[-8.665011,41.170779],[-8.664912,41.170797],[-8.664876,41.1705],[-8.664921,41.170239],[-8.66493,41.170401],[-8.664894,41.170518],[-8.664921,41.1705],[-8.664894,41.170482],[-8.664867,41.1705],[-8.664858,41.170536],[-8.664867,41.170554],[-8.664876,41.170545],[-8.664894,41.170527],[-8.664984,41.170707],[-8.665695,41.170743],[-8.667234,41.16969],[-8.669358,41.168142],[-8.670951,41.166891],[-8.670852,41.165631],[-8.670015,41.164704],[-8.667,41.164128],[-8.66394,41.163624],[-8.663382,41.163534],[-8.661483,41.163174],[-8.658207,41.16267],[-8.654661,41.162076],[-8.652141,41.161698],[-8.651367,41.161248],[-8.650413,41.160132],[-8.650143,41.158962],[-8.650314,41.158566],[-8.651151,41.158062],[-8.652141,41.157531],[-8.652357,41.157387],[-8.652456,41.15736],[-8.652438,41.157306],[-8.652789,41.157171],[-8.652501,41.156559],[-8.653302,41.155713],[-8.655183,41.15565],[-8.655615,41.154111],[-8.655336,41.15331],[-8.655615,41.152554],[-8.656605,41.152293],[-8.65629,41.152419],[-8.656308,41.152419],[-8.656308,41.15241],[-8.656308,41.15241],[-8.655264,41.152608],[-8.65494,41.152491],[-8.654913,41.152446],[-8.654922,41.152401],[-8.653149,41.152095],[-8.651313,41.152716],[-8.649378,41.153967],[-8.646831,41.154174],[-8.64477,41.154606],[-8.644248,41.154462],[-8.642709,41.154129],[-8.640522,41.153391],[-8.638155,41.152887],[-8.635689,41.152302],[-8.633232,41.152581],[-8.632746,41.152671],[-8.632737,41.152653],[-8.632584,41.152635],[-8.631819,41.152599],[-8.630361,41.152653],[-8.628354,41.152401],[-8.628291,41.152446],[-8.628255,41.152473],[-8.628273,41.152455],[-8.628327,41.152401],[-8.628066,41.152572],[-8.627562,41.152788],[-8.627499,41.152833],[-8.627517,41.152824],[-8.627553,41.152797],[-8.627526,41.152824],[-8.627526,41.152842],[-8.627535,41.152833],[-8.627535,41.152833],[-8.627526,41.152824],[-8.627544,41.152815],[-8.627481,41.15286],[-8.627454,41.152887],[-8.627463,41.152878],[-8.627463,41.152887],[-8.627472,41.152878],[-8.627481,41.15286],[-8.627499,41.152842],[-8.627517,41.152824],[-8.627481,41.15286],[-8.627454,41.152887],[-8.627454,41.152878],[-8.627463,41.152887],[-8.627463,41.152887],[-8.627463,41.152896],[-8.627463,41.152905],[-8.627454,41.152896],[-8.627472,41.152887],[-8.62749,41.152869],[-8.627481,41.152878],[-8.627472,41.152878]]"
1374933674620000333,B,,6.0,20000333,1374933674,A,False,"[[-8.582643,41.180463],[-8.582283,41.180274],[-8.582643,41.179266],[-8.583975,41.178609],[-8.584641,41.177916],[-8.585838,41.175585],[-8.586783,41.173758],[-8.587764,41.172165],[-8.58861,41.17086],[-8.589672,41.16951],[-8.590851,41.168772],[-8.593056,41.167503],[-8.594469,41.166891],[-8.59689,41.166162],[-8.598213,41.165739],[-8.59824,41.165775],[-8.59824,41.165775],[-8.599239,41.165298],[-8.601174,41.16411],[-8.601381,41.163921],[-8.601768,41.163579],[-8.603208,41.162391],[-8.603775,41.162076],[-8.603811,41.162085],[-8.60382,41.162094],[-8.60382,41.162076],[-8.604261,41.16186],[-8.604855,41.161941],[-8.606628,41.162247],[-8.608455,41.162427],[-8.610075,41.162616],[-8.611695,41.162814],[-8.611902,41.162823],[-8.613513,41.163075],[-8.615862,41.163336],[-8.616384,41.16339],[-8.61912,41.163714],[-8.620857,41.163498],[-8.620857,41.163129],[-8.620956,41.16231],[-8.621082,41.161158],[-8.621586,41.160447],[-8.623008,41.160393],[-8.624304,41.160042],[-8.624304,41.159934],[-8.624313,41.159907],[-8.625537,41.159538],[-8.627283,41.158719],[-8.628192,41.158566]]"
1401775342620000576,B,,12.0,20000576,1401775342,A,False,"[[-8.630649,41.154867],[-8.63064,41.154876],[-8.63064,41.154876],[-8.631414,41.154228],[-8.632458,41.15268],[-8.633979,41.151177],[-8.637642,41.151159],[-8.640369,41.151366],[-8.640783,41.151411],[-8.642637,41.151897],[-8.644743,41.154021],[-8.646057,41.157027],[-8.648199,41.159673],[-8.649252,41.162004],[-8.647452,41.164389],[-8.644185,41.165685],[-8.641242,41.167458],[-8.641674,41.166963],[-8.643465,41.168349],[-8.646642,41.17086],[-8.650413,41.173929],[-8.653761,41.176656],[-8.656965,41.179212],[-8.660034,41.18175],[-8.663508,41.184612],[-8.666613,41.187339],[-8.667531,41.189733],[-8.666073,41.192424],[-8.664219,41.196033],[-8.65998,41.199111],[-8.655345,41.20182],[-8.651241,41.201667],[-8.650008,41.202549],[-8.651466,41.204871],[-8.65152,41.207877],[-8.652708,41.211792],[-8.655165,41.215914],[-8.6589,41.219829],[-8.662392,41.223483],[-8.66556,41.226849],[-8.668089,41.22972],[-8.666775,41.232717],[-8.667459,41.235228],[-8.668044,41.237712],[-8.669385,41.238873],[-8.670492,41.238423],[-8.670285,41.237568],[-8.670258,41.237514],[-8.67024,41.237505],[-8.670222,41.237523],[-8.670168,41.23755],[-8.670114,41.237487]]"
1395407304620000101,A,23374.0,,20000101,1395407304,A,False,"[[-8.647434,41.151834],[-8.647443,41.151483],[-8.648127,41.150493],[-8.649486,41.151006],[-8.649324,41.152095],[-8.648433,41.153292],[-8.648397,41.153877],[-8.648334,41.153868],[-8.648307,41.153877],[-8.648316,41.153904],[-8.648082,41.154552],[-8.647506,41.155119],[-8.647281,41.155308],[-8.646282,41.156145],[-8.645319,41.157342],[-8.645607,41.157855],[-8.646282,41.157621],[-8.647884,41.15943],[-8.64918,41.161374],[-8.648397,41.16366],[-8.645634,41.165127],[-8.642637,41.16654],[-8.640693,41.167026],[-8.642295,41.167467],[-8.644275,41.169006],[-8.647416,41.171526],[-8.650692,41.174262],[-8.652753,41.175963],[-8.653491,41.176593],[-8.653797,41.176845],[-8.654121,41.177106],[-8.654301,41.177331],[-8.654589,41.177592],[-8.654769,41.177727],[-8.654913,41.177871],[-8.654895,41.178096],[-8.652663,41.17905],[-8.653005,41.181975],[-8.653293,41.18292],[-8.653608,41.184414],[-8.653941,41.185899],[-8.654076,41.186358],[-8.654346,41.187519],[-8.654661,41.189157],[-8.654508,41.190156],[-8.653752,41.189841]]"
1401366374620000391,B,,27.0,20000391,1401366374,A,False,"[[-8.608842,41.147487],[-8.608599,41.147559],[-8.608626,41.147613],[-8.609274,41.14764],[-8.610426,41.14782],[-8.610534,41.147811],[-8.610849,41.148207],[-8.610543,41.148864],[-8.610552,41.148909],[-8.610093,41.1498],[-8.610048,41.15061],[-8.609517,41.151366],[-8.609994,41.152419],[-8.609913,41.153634],[-8.609022,41.154867],[-8.608887,41.156352],[-8.608401,41.157927],[-8.607501,41.1597],[-8.605971,41.163849],[-8.606124,41.164173],[-8.606007,41.164434],[-8.606214,41.164776],[-8.606295,41.16519],[-8.606349,41.165496],[-8.606439,41.166567],[-8.606394,41.168358],[-8.6058,41.169771],[-8.604297,41.171148],[-8.601723,41.171157],[-8.598294,41.17131],[-8.596359,41.170959],[-8.594982,41.172471],[-8.593722,41.175387],[-8.593002,41.179662],[-8.593443,41.183658],[-8.593866,41.184963],[-8.594037,41.185521],[-8.594154,41.185845],[-8.594181,41.185935],[-8.594181,41.185944],[-8.594352,41.186475],[-8.594577,41.187213],[-8.594694,41.187942],[-8.594685,41.188518],[-8.594541,41.189139],[-8.59437,41.189535],[-8.594118,41.18994],[-8.593578,41.190552],[-8.592759,41.191335],[-8.592165,41.192091],[-8.591967,41.192532],[-8.59185,41.192847],[-8.591697,41.193234],[-8.59149,41.193603],[-8.591283,41.1939],[-8.59113,41.194071],[-8.590869,41.194359],[-8.590617,41.19462],[-8.59014,41.195052],[-8.589267,41.19597],[-8.587926,41.197941],[-8.586594,41.199363],[-8.587161,41.19849],[-8.590824,41.198031],[-8.594478,41.196951],[-8.599149,41.198409],[-8.604099,41.199525],[-8.608932,41.20074],[-8.613972,41.201505],[-8.618544,41.203053],[-8.622747,41.204889],[-8.626797,41.206626],[-8.631243,41.207373],[-8.63586,41.206374],[-8.640504,41.205024],[-8.645193,41.203782],[-8.649756,41.203296],[-8.651655,41.205834],[-8.651619,41.209317],[-8.653158,41.212881],[-8.655381,41.216202],[-8.658423,41.219379],[-8.661105,41.222196],[-8.663463,41.224698],[-8.666073,41.227254],[-8.668062,41.22972],[-8.666901,41.232393],[-8.667315,41.234994],[-8.668026,41.237766],[-8.669466,41.238927],[-8.670447,41.238324],[-8.670168,41.237172],[-8.670159,41.237181],[-8.67015,41.237181]]"
1383097421620000598,A,50309.0,,20000598,1383097421,A,False,"[[-8.650026,41.157639],[-8.650017,41.157639],[-8.650008,41.157657],[-8.650053,41.157639],[-8.650062,41.157729],[-8.650503,41.158224],[-8.650971,41.157963],[-8.650062,41.157252],[-8.649144,41.157522],[-8.648595,41.156541],[-8.648244,41.155344],[-8.649063,41.154561],[-8.650206,41.153976],[-8.650296,41.153904],[-8.650242,41.153787],[-8.648739,41.154129],[-8.646048,41.1543],[-8.644032,41.154444],[-8.642799,41.154156],[-8.642709,41.154138],[-8.641125,41.153643],[-8.638623,41.153049],[-8.636247,41.152437],[-8.633763,41.152545],[-8.632602,41.152662],[-8.631243,41.15259],[-8.630667,41.152086],[-8.629992,41.151573],[-8.629137,41.151357],[-8.630244,41.150106],[-8.631468,41.148621],[-8.632476,41.147442],[-8.632593,41.14728],[-8.632584,41.14728],[-8.632602,41.147289],[-8.632584,41.147289],[-8.632539,41.14728],[-8.632476,41.14674],[-8.631666,41.146245],[-8.630307,41.145309],[-8.62821,41.14467],[-8.626077,41.144778],[-8.623773,41.144346],[-8.621127,41.143302],[-8.61894,41.141655],[-8.616663,41.140557],[-8.615106,41.140836],[-8.613531,41.141358],[-8.609715,41.140764],[-8.609229,41.13927],[-8.610174,41.138676],[-8.612136,41.137992],[-8.61408,41.137533],[-8.616015,41.137083],[-8.617815,41.136903],[-8.618265,41.136219],[-8.618292,41.134707],[-8.618031,41.133186],[-8.617743,41.131647],[-8.617761,41.130621],[-8.61966,41.129631],[-8.620686,41.129064],[-8.622612,41.12811],[-8.62452,41.127111],[-8.625483,41.12739],[-8.626653,41.128371],[-8.627175,41.128731],[-8.628732,41.127471],[-8.6292,41.127138],[-8.629299,41.127066],[-8.630838,41.126265],[-8.632197,41.126139],[-8.631801,41.125383],[-8.631468,41.124276],[-8.632323,41.123484],[-8.633655,41.123457],[-8.633448,41.124033],[-8.633205,41.12406],[-8.63334,41.124069],[-8.633349,41.12406],[-8.633358,41.12406],[-8.633349,41.124051],[-8.633322,41.12406]]"
1372959633620000172,B,,35.0,20000172,1372959633,A,False,"[[-8.649522,41.167125],[-8.649558,41.167152],[-8.649432,41.167296],[-8.649954,41.167638],[-8.648928,41.168106],[-8.649072,41.168628],[-8.650782,41.16888],[-8.652951,41.169312],[-8.655282,41.170248],[-8.656308,41.170608],[-8.656425,41.170734],[-8.656893,41.170923],[-8.657856,41.171355],[-8.658855,41.172255],[-8.660106,41.173452],[-8.660547,41.174163],[-8.661276,41.175864],[-8.661879,41.176638],[-8.661807,41.176719],[-8.66106,41.176899],[-8.660178,41.177079],[-8.658963,41.177331],[-8.658414,41.177403],[-8.658333,41.177376],[-8.658324,41.177349],[-8.658198,41.177331],[-8.657919,41.177673],[-8.658756,41.178744],[-8.659341,41.179455],[-8.659539,41.179725],[-8.660979,41.18022],[-8.663301,41.180706],[-8.665164,41.181093],[-8.666352,41.180859],[-8.668053,41.180445],[-8.669448,41.18022],[-8.671221,41.179707],[-8.673111,41.179581],[-8.673885,41.179527],[-8.673894,41.179509],[-8.673903,41.179509],[-8.673903,41.179518],[-8.673777,41.179239],[-8.671851,41.179149],[-8.669349,41.179374],[-8.667342,41.18031],[-8.665461,41.181012],[-8.662941,41.180526],[-8.660502,41.18004],[-8.658441,41.179644],[-8.658126,41.179536]]"
1398615234620000604,B,,9.0,20000604,1398615234,A,False,"[[-8.606295,41.144715],[-8.606691,41.14485],[-8.607294,41.145552],[-8.606826,41.146461],[-8.606781,41.146722],[-8.606853,41.146794],[-8.606871,41.14683],[-8.607123,41.147154],[-8.607438,41.147181],[-8.607528,41.147172],[-8.607537,41.147172],[-8.607591,41.147163],[-8.607645,41.147181],[-8.607897,41.147262],[-8.609337,41.147496],[-8.610408,41.147712],[-8.610489,41.147739],[-8.610084,41.149278],[-8.609553,41.151258],[-8.609985,41.15277],[-8.609418,41.154615],[-8.609319,41.156613],[-8.60922,41.157486],[-8.608518,41.158737],[-8.607807,41.160357],[-8.606475,41.1642],[-8.606475,41.164398],[-8.606457,41.165352],[-8.606538,41.166234],[-8.606574,41.167125],[-8.606484,41.169141],[-8.604882,41.170833],[-8.602011,41.171283],[-8.597673,41.171328],[-8.59608,41.170995],[-8.594721,41.173056],[-8.593506,41.176206],[-8.593101,41.179743],[-8.593281,41.18319],[-8.594325,41.186475],[-8.59437,41.18976],[-8.592084,41.192487],[-8.589987,41.195205],[-8.587746,41.198112],[-8.586108,41.199156],[-8.588115,41.198463],[-8.592327,41.196951],[-8.596512,41.197527],[-8.60067,41.198868],[-8.604981,41.199804],[-8.609184,41.200812],[-8.613495,41.201442],[-8.617374,41.202594],[-8.621298,41.204295],[-8.625483,41.206131],[-8.629749,41.207346],[-8.633889,41.206968],[-8.637858,41.205789],[-8.641719,41.204682],[-8.645706,41.203665],[-8.649846,41.203341],[-8.651664,41.205906],[-8.651628,41.209263],[-8.653014,41.212584],[-8.655003,41.215806],[-8.657811,41.218758],[-8.660529,41.221611],[-8.663157,41.224374],[-8.665956,41.227146],[-8.66808,41.229666],[-8.666838,41.232501],[-8.667504,41.235309],[-8.668053,41.237892],[-8.669763,41.239071],[-8.670384,41.238099],[-8.670159,41.237136],[-8.670123,41.237163],[-8.670069,41.237163],[-8.670069,41.237136],[-8.670096,41.237091],[-8.670078,41.237082],[-8.669844,41.23656]]"
